i,j,AR,area
9,23,2.09381,0.00017011
9,24,2.13881,0.000173843
9,25,2.18393,0.000177577
9,26,2.22917,0.00018131
9,27,2.2745,0.000185043
9,28,2.31994,0.000188777
9,29,2.36546,0.00019251
9,30,2.41107,0.000196243
9,31,2.45677,0.000199977
9,32,2.50254,0.00020371
9,33,2.54838,0.000207443
9,34,2.59429,0.000211177
9,35,2.64027,0.00021491
9,36,2.68631,0.000218643
9,37,2.73241,0.000222377
9,38,2.77857,0.00022611
9,39,2.82477,0.000229843
9,40,2.87103,0.000233577
9,41,2.91734,0.00023731
9,42,2.96369,0.000241043
9,43,3.01009,0.000244777
9,44,3.05653,0.00024851
9,45,3.10301,0.000252243
9,46,3.14953,0.000255977
9,47,3.19608,0.00025971
9,48,3.24267,0.000263443
9,49,3.2893,0.000267177
9,50,3.33595,0.00027091
9,51,3.38264,0.000274643
9,52,3.42935,0.000278377
9,53,3.4761,0.00028211
9,54,3.52287,0.000285843
9,55,3.56967,0.000289577
9,56,3.61649,0.00029331
9,57,3.66334,0.000297043
9,58,3.71021,0.000300777
9,59,3.7571,0.00030451
9,60,3.80401,0.000308243
9,61,3.85095,0.000311977
9,62,3.8979,0.00031571
9,63,3.94488,0.000319443
9,64,3.99187,0.000323177
9,65,4.03888,0.00032691
9,66,4.08591,0.000330643
9,67,4.13295,0.000334377
9,68,4.18001,0.00033811
9,69,4.22709,0.000341843
9,70,4.27418,0.000345576
9,71,4.32129,0.00034931
9,72,4.36841,0.000353043
9,73,4.41554,0.000356776
9,74,4.46269,0.00036051
9,75,4.50985,0.000364243
9,76,4.55702,0.000367976
9,77,4.60421,0.00037171
9,78,4.65141,0.000375443
9,79,4.69861,0.000379176
9,80,4.74583,0.00038291
9,81,4.79306,0.000386643
9,82,4.8403,0.000390376
9,83,4.88755,0.00039411
9,84,4.93481,0.000397843
9,85,4.98208,0.000401576
9,86,5.02936,0.00040531
9,87,5.07665,0.000409043
9,88,5.12395,0.000412776
9,89,5.17125,0.00041651
9,90,5.21857,0.000420243
9,91,5.26589,0.000423976
9,92,5.31322,0.00042771
9,93,5.36055,0.000431443
9,94,5.4079,0.000435176
9,95,5.45525,0.00043891
9,96,5.50261,0.000442643
9,97,5.54997,0.000446376
9,98,5.59735,0.00045011
9,99,5.64473,0.000453843
10,0,1.10977,8.66151e-05
10,1,1.14626,9.02087e-05
10,2,1.18332,9.38023e-05
10,3,1.22091,9.73959e-05
10,4,1.25897,0.000100989
10,5,1.29746,0.000104583
10,6,1.33634,0.000108177
10,7,1.37559,0.00011177
10,8,1.41517,0.000115364
10,9,1.45505,0.000118957
10,10,1.49521,0.000122551
10,11,1.53563,0.000126144
10,12,1.57628,0.000129738
10,13,1.61716,0.000133332
10,14,1.65824,0.000136925
10,15,1.69951,0.000140519
10,16,1.74096,0.000144112
10,17,1.78257,0.000147706
10,18,1.82433,0.0001513
10,19,1.86623,0.000154893
10,20,1.90827,0.000158487
10,21,1.95043,0.00016208
10,22,1.9927,0.000165674
10,23,2.03509,0.000169267
10,24,2.07758,0.000172861
10,25,2.12016,0.000176455
10,26,2.16283,0.000180048
10,27,2.20559,0.000183642
10,28,2.24843,0.000187235
10,29,2.29135,0.000190829
10,30,2.33433,0.000194422
10,31,2.37739,0.000198016
10,32,2.42051,0.00020161
10,33,2.46368,0.000205203
10,34,2.50692,0.000208797
10,35,2.55021,0.00021239
10,36,2.59356,0.000215984
10,37,2.63695,0.000219578
10,38,2.68039,0.000223171
10,39,2.72387,0.000226765
10,40,2.7674,0.000230358
10,41,2.81097,0.000233952
10,42,2.85457,0.000237545
10,43,2.89822,0.000241139
10,44,2.9419,0.000244733
10,45,2.98561,0.000248326
10,46,3.02936,0.00025192
10,47,3.07313,0.000255513
10,48,3.11694,0.000259107
10,49,3.16077,0.0002627
10,50,3.20463,0.000266294
10,51,3.24852,0.000269888
10,52,3.29243,0.000273481
10,53,3.33637,0.000277075
10,54,3.38033,0.000280668
10,55,3.42431,0.000284262
10,56,3.46832,0.000287856
10,57,3.51234,0.000291449
10,58,3.55639,0.000295043
10,59,3.60045,0.000298636
10,60,3.64453,0.00030223
10,61,3.68863,0.000305823
10,62,3.73275,0.000309417
10,63,3.77688,0.000313011
10,64,3.82103,0.000316604
10,65,3.8652,0.000320198
10,66,3.90938,0.000323791
10,67,3.95357,0.000327385
10,68,3.99778,0.000330978
10,69,4.042,0.000334572
10,70,4.08624,0.000338166
10,71,4.13049,0.000341759
10,72,4.17475,0.000345353
10,73,4.21902,0.000348946
10,74,4.2633,0.00035254
10,75,4.30759,0.000356134
10,76,4.3519,0.000359727
10,77,4.39621,0.000363321
10,78,4.44054,0.000366914
10,79,4.48488,0.000370508
10,80,4.52922,0.000374101
10,81,4.57357,0.000377695
10,82,4.61794,0.000381289
10,83,4.66231,0.000384882
10,84,4.70669,0.000388476
10,85,4.75108,0.000392069
10,86,4.79548,0.000395663
10,87,4.83988,0.000399256
10,88,4.88429,0.00040285
10,89,4.92871,0.000406444
10,90,4.97314,0.000410037
10,91,5.01757,0.000413631
10,92,5.06201,0.000417224
10,93,5.10646,0.000420818
10,94,5.15091,0.000424412
10,95,5.19537,0.000428005
10,96,5.23984,0.000431599
10,97,5.28431,0.000435192
10,98,5.32879,0.000438786
10,99,5.37327,0.000442379
11,0,1.09765,8.87214e-05
11,1,1.1333,9.21977e-05
11,2,1.16939,9.5674e-05
11,3,1.20589,9.91503e-05
11,4,1.24276,0.000102627
11,5,1.27998,0.000106103
11,6,1.3175,0.000109579
11,7,1.3553,0.000113055
11,8,1.39337,0.000116532
11,9,1.43168,0.000120008
11,10,1.47021,0.000123484
11,11,1.50894,0.000126961
11,12,1.54787,0.000130437
11,13,1.58697,0.000133913
11,14,1.62623,0.000137389
11,15,1.66564,0.000140866
11,16,1.70519,0.000144342
11,17,1.74488,0.000147818
11,18,1.78469,0.000151295
11,19,1.82461,0.000154771
11,20,1.86464,0.000158247
11,21,1.90477,0.000161724
11,22,1.94499,0.0001652
11,23,1.9853,0.000168676
11,24,2.0257,0.000172152
11,25,2.06617,0.000175629
11,26,2.10671,0.000179105
11,27,2.14733,0.000182581
11,28,2.18801,0.000186058
11,29,2.22876,0.000189534
11,30,2.26956,0.00019301
11,31,2.31042,0.000196486
11,32,2.35133,0.000199963
11,33,2.39229,0.000203439
11,34,2.4333,0.000206915
11,35,2.47435,0.000210392
11,36,2.51545,0.000213868
11,37,2.55659,0.000217344
11,38,2.59776,0.000220821
11,39,2.63897,0.000224297
11,40,2.68022,0.000227773
11,41,2.72151,0.000231249
11,42,2.76282,0.000234726
11,43,2.80417,0.000238202
11,44,2.84554,0.000241678
11,45,2.88694,0.000245155
11,46,2.92837,0.000248631
11,47,2.96983,0.000252107
11,48,3.01131,0.000255583
11,49,3.05282,0.00025906
11,50,3.09434,0.000262536
11,51,3.13589,0.000266012
11,52,3.17747,0.000269489
11,53,3.21906,0.000272965
11,54,3.26067,0.000276441
11,55,3.3023,0.000279917
11,56,3.34394,0.000283394
11,57,3.38561,0.00028687
11,58,3.42729,0.000290346
11,59,3.46899,0.000293823
11,60,3.5107,0.000297299
11,61,3.55243,0.000300775
11,62,3.59417,0.000304252
11,63,3.63593,0.000307728
11,64,3.6777,0.000311204
11,65,3.71948,0.00031468
11,66,3.76128,0.000318157
11,67,3.80308,0.000321633
11,68,3.8449,0.000325109
11,69,3.88674,0.000328586
11,70,3.92858,0.000332062
11,71,3.97043,0.000335538
11,72,4.0123,0.000339014
11,73,4.05417,0.000342491
11,74,4.09605,0.000345967
11,75,4.13794,0.000349443
11,76,4.17985,0.00035292
11,77,4.22176,0.000356396
11,78,4.26368,0.000359872
11,79,4.30561,0.000363349
11,80,4.34754,0.000366825
11,81,4.38949,0.000370301
11,82,4.43144,0.000373777
11,83,4.4734,0.000377254
11,84,4.51536,0.00038073
11,85,4.55734,0.000384206
11,86,4.59932,0.000387683
11,87,4.6413,0.000391159
11,88,4.6833,0.000394635
11,89,4.7253,0.000398111
11,90,4.7673,0.000401588
11,91,4.80931,0.000405064
11,92,4.85133,0.00040854
11,93,4.89336,0.000412017
11,94,4.93539,0.000415493
11,95,4.97742,0.000418969
11,96,5.01946,0.000422445
11,97,5.0615,0.000425922
11,98,5.10355,0.000429398
11,99,5.14561,0.000432874
12,0,1.08679,9.05831e-05
12,1,1.12169,9.39602e-05
12,2,1.15695,9.73372e-05
12,3,1.19252,0.000100714
12,4,1.22838,0.000104091
12,5,1.26451,0.000107468
12,6,1.30087,0.000110845
12,7,1.33746,0.000114223
12,8,1.37426,0.0001176
12,9,1.41124,0.000120977
12,10,1.4484,0.000124354
12,11,1.48572,0.000127731
12,12,1.52319,0.000131108
12,13,1.56079,0.000134485
12,14,1.59853,0.000137862
12,15,1.63639,0.000141239
12,16,1.67435,0.000144616
12,17,1.71243,0.000147993
12,18,1.7506,0.00015137
12,19,1.78886,0.000154747
12,20,1.8272,0.000158124
12,21,1.86563,0.000161501
12,22,1.90413,0.000164879
12,23,1.94271,0.000168256
12,24,1.98135,0.000171633
12,25,2.02005,0.00017501
12,26,2.05881,0.000178387
12,27,2.09763,0.000181764
12,28,2.13651,0.000185141
12,29,2.17543,0.000188518
12,30,2.2144,0.000191895
12,31,2.25341,0.000195272
12,32,2.29247,0.000198649
12,33,2.33157,0.000202026
12,34,2.37071,0.000205403
12,35,2.40988,0.00020878
12,36,2.44909,0.000212157
12,37,2.48833,0.000215534
12,38,2.5276,0.000218912
12,39,2.56691,0.000222289
12,40,2.60624,0.000225666
12,41,2.6456,0.000229043
12,42,2.68499,0.00023242
12,43,2.7244,0.000235797
12,44,2.76384,0.000239174
12,45,2.8033,0.000242551
12,46,2.84278,0.000245928
12,47,2.88228,0.000249305
12,48,2.92181,0.000252682
12,49,2.96135,0.000256059
12,50,3.00091,0.000259436
12,51,3.0405,0.000262813
12,52,3.08009,0.00026619
12,53,3.11971,0.000269568
12,54,3.15934,0.000272945
12,55,3.19899,0.000276322
12,56,3.23865,0.000279699
12,57,3.27832,0.000283076
12,58,3.31801,0.000286453
12,59,3.35772,0.00028983
12,60,3.39743,0.000293207
12,61,3.43716,0.000296584
12,62,3.4769,0.000299961
12,63,3.51665,0.000303338
12,64,3.55642,0.000306715
12,65,3.59619,0.000310092
12,66,3.63598,0.000313469
12,67,3.67577,0.000316846
12,68,3.71558,0.000320223
12,69,3.75539,0.000323601
12,70,3.79522,0.000326978
12,71,3.83505,0.000330355
12,72,3.87489,0.000333732
12,73,3.91474,0.000337109
12,74,3.9546,0.000340486
12,75,3.99447,0.000343863
12,76,4.03434,0.00034724
12,77,4.07422,0.000350617
12,78,4.11411,0.000353994
12,79,4.154,0.000357371
12,80,4.19391,0.000360748
12,81,4.23382,0.000364125
12,82,4.27373,0.000367502
12,83,4.31365,0.000370879
12,84,4.35358,0.000374257
12,85,4.39351,0.000377634
12,86,4.43345,0.000381011
12,87,4.4734,0.000384388
12,88,4.51335,0.000387765
12,89,4.5533,0.000391142
12,90,4.59327,0.000394519
12,91,4.63323,0.000397896
12,92,4.6732,0.000401273
12,93,4.71318,0.00040465
12,94,4.75316,0.000408027
12,95,4.79314,0.000411404
12,96,4.83313,0.000414781
12,97,4.87313,0.000418158
12,98,4.91313,0.000421535
12,99,4.95313,0.000424912
13,0,1.0771,9.22267e-05
13,1,1.11136,9.55193e-05
13,2,1.14588,9.88119e-05
13,3,1.18065,0.000102104
13,4,1.21564,0.000105397
13,5,1.25084,0.00010869
13,6,1.28622,0.000111982
13,7,1.32178,0.000115275
13,8,1.35749,0.000118567
13,9,1.39335,0.00012186
13,10,1.42935,0.000125153
13,11,1.46547,0.000128445
13,12,1.50171,0.000131738
13,13,1.53806,0.00013503
13,14,1.57451,0.000138323
13,15,1.61105,0.000141615
13,16,1.64768,0.000144908
13,17,1.68439,0.000148201
13,18,1.72118,0.000151493
13,19,1.75804,0.000154786
13,20,1.79497,0.000158078
13,21,1.83196,0.000161371
13,22,1.86901,0.000164664
13,23,1.90612,0.000167956
13,24,1.94328,0.000171249
13,25,1.98049,0.000174541
13,26,2.01775,0.000177834
13,27,2.05505,0.000181127
13,28,2.09239,0.000184419
13,29,2.12978,0.000187712
13,30,2.1672,0.000191004
13,31,2.20466,0.000194297
13,32,2.24215,0.000197589
13,33,2.27967,0.000200882
13,34,2.31723,0.000204175
13,35,2.35481,0.000207467
13,36,2.39243,0.00021076
13,37,2.43007,0.000214052
13,38,2.46773,0.000217345
13,39,2.50542,0.000220638
13,40,2.54314,0.00022393
13,41,2.58087,0.000227223
13,42,2.61863,0.000230515
13,43,2.65641,0.000233808
13,44,2.6942,0.0002371
13,45,2.73202,0.000240393
13,46,2.76985,0.000243686
13,47,2.8077,0.000246978
13,48,2.84557,0.000250271
13,49,2.88345,0.000253563
13,50,2.92135,0.000256856
13,51,2.95927,0.000260149
13,52,2.99719,0.000263441
13,53,3.03514,0.000266734
13,54,3.07309,0.000270026
13,55,3.11106,0.000273319
13,56,3.14904,0.000276612
13,57,3.18703,0.000279904
13,58,3.22503,0.000283197
13,59,3.26304,0.000286489
13,60,3.30106,0.000289782
13,61,3.3391,0.000293074
13,62,3.37714,0.000296367
13,63,3.4152,0.00029966
13,64,3.45326,0.000302952
13,65,3.49133,0.000306245
13,66,3.52941,0.000309537
13,67,3.5675,0.00031283
13,68,3.60559,0.000316123
13,69,3.6437,0.000319415
13,70,3.68181,0.000322708
13,71,3.71993,0.000326
13,72,3.75805,0.000329293
13,73,3.79619,0.000332585
13,74,3.83433,0.000335878
13,75,3.87247,0.000339171
13,76,3.91063,0.000342463
13,77,3.94878,0.000345756
13,78,3.98695,0.000349048
13,79,4.02512,0.000352341
13,80,4.06329,0.000355634
13,81,4.10148,0.000358926
13,82,4.13966,0.000362219
13,83,4.17786,0.000365511
13,84,4.21605,0.000368804
13,85,4.25425,0.000372096
13,86,4.29246,0.000375389
13,87,4.33067,0.000378682
13,88,4.36889,0.000381974
13,89,4.40711,0.000385267
13,90,4.44533,0.000388559
13,91,4.48356,0.000391852
13,92,4.52179,0.000395145
13,93,4.56003,0.000398437
13,94,4.59827,0.00040173
13,95,4.63652,0.000405022
13,96,4.67476,0.000408315
13,97,4.71301,0.000411608
13,98,4.75127,0.0004149
13,99,4.78953,0.000418193
14,0,1.06847,9.36611e-05
14,1,1.10215,9.68816e-05
14,2,1.13604,0.000100102
14,3,1.17011,0.000103323
14,4,1.20435,0.000106543
14,5,1.23875,0.000109764
14,6,1.27329,0.000112984
14,7,1.30796,0.000116205
14,8,1.34275,0.000119425
14,9,1.37765,0.000122646
14,10,1.41266,0.000125866
14,11,1.44777,0.000129087
14,12,1.48296,0.000132307
14,13,1.51824,0.000135528
14,14,1.55359,0.000138748
14,15,1.58902,0.000141969
14,16,1.62451,0.000145189
14,17,1.66007,0.00014841
14,18,1.69569,0.00015163
14,19,1.73136,0.000154851
14,20,1.76709,0.000158071
14,21,1.80286,0.000161292
14,22,1.83868,0.000164512
14,23,1.87455,0.000167733
14,24,1.91046,0.000170953
14,25,1.9464,0.000174174
14,26,1.98238,0.000177394
14,27,2.0184,0.000180615
14,28,2.05445,0.000183835
14,29,2.09053,0.000187056
14,30,2.12664,0.000190276
14,31,2.16278,0.000193497
14,32,2.19894,0.000196717
14,33,2.23514,0.000199938
14,34,2.27135,0.000203158
14,35,2.30759,0.000206379
14,36,2.34385,0.000209599
14,37,2.38013,0.00021282
14,38,2.41644,0.00021604
14,39,2.45276,0.000219261
14,40,2.4891,0.000222481
14,41,2.52545,0.000225702
14,42,2.56183,0.000228922
14,43,2.59822,0.000232143
14,44,2.63462,0.000235363
14,45,2.67104,0.000238584
14,46,2.70748,0.000241805
14,47,2.74393,0.000245025
14,48,2.78039,0.000248246
14,49,2.81686,0.000251466
14,50,2.85335,0.000254687
14,51,2.88985,0.000257907
14,52,2.92636,0.000261128
14,53,2.96288,0.000264348
14,54,2.99941,0.000267569
14,55,3.03595,0.000270789
14,56,3.0725,0.00027401
14,57,3.10906,0.00027723
14,58,3.14563,0.000280451
14,59,3.18221,0.000283671
14,60,3.21879,0.000286892
14,61,3.25539,0.000290112
14,62,3.29199,0.000293333
14,63,3.3286,0.000296553
14,64,3.36521,0.000299774
14,65,3.40184,0.000302994
14,66,3.43847,0.000306215
14,67,3.47511,0.000309435
14,68,3.51175,0.000312656
14,69,3.5484,0.000315876
14,70,3.58506,0.000319097
14,71,3.62172,0.000322317
14,72,3.65839,0.000325538
14,73,3.69506,0.000328758
14,74,3.73174,0.000331979
14,75,3.76843,0.000335199
14,76,3.80511,0.00033842
14,77,3.84181,0.00034164
14,78,3.87851,0.000344861
14,79,3.91521,0.000348081
14,80,3.95192,0.000351302
14,81,3.98863,0.000354522
14,82,4.02535,0.000357743
14,83,4.06207,0.000360963
14,84,4.09879,0.000364184
14,85,4.13552,0.000367404
14,86,4.17226,0.000370625
14,87,4.20899,0.000373845
14,88,4.24573,0.000377066
14,89,4.28248,0.000380286
14,90,4.31922,0.000383507
14,91,4.35597,0.000386727
14,92,4.39273,0.000389948
14,93,4.42949,0.000393168
14,94,4.46625,0.000396389
14,95,4.50301,0.000399609
14,96,4.53978,0.00040283
14,97,4.57654,0.000406051
14,98,4.61332,0.000409271
14,99,4.65009,0.000412492
15,0,1.06084,9.49057e-05
15,1,1.09402,9.80646e-05
15,2,1.12734,0.000101224
15,3,1.16081,0.000104382
15,4,1.1944,0.000107541
15,5,1.22811,0.0001107
15,6,1.26192,0.000113859
15,7,1.29583,0.000117018
15,8,1.32983,0.000120177
15,9,1.36392,0.000123336
15,10,1.39808,0.000126495
15,11,1.43232,0.000129654
15,12,1.46663,0.000132813
15,13,1.50099,0.000135972
15,14,1.53542,0.000139131
15,15,1.5699,0.00014229
15,16,1.60443,0.000145449
15,17,1.63901,0.000148608
15,18,1.67363,0.000151767
15,19,1.7083,0.000154925
15,20,1.743,0.000158084
15,21,1.77774,0.000161243
15,22,1.81252,0.000164402
15,23,1.84733,0.000167561
15,24,1.88217,0.00017072
15,25,1.91705,0.000173879
15,26,1.95195,0.000177038
15,27,1.98687,0.000180197
15,28,2.02183,0.000183356
15,29,2.0568,0.000186515
15,30,2.0918,0.000189674
15,31,2.12682,0.000192833
15,32,2.16186,0.000195992
15,33,2.19692,0.000199151
15,34,2.232,0.00020231
15,35,2.26709,0.000205468
15,36,2.30221,0.000208627
15,37,2.33734,0.000211786
15,38,2.37248,0.000214945
15,39,2.40764,0.000218104
15,40,2.44282,0.000221263
15,41,2.478,0.000224422
15,42,2.5132,0.000227581
15,43,2.54842,0.00023074
15,44,2.58364,0.000233899
15,45,2.61888,0.000237058
15,46,2.65412,0.000240217
15,47,2.68938,0.000243376
15,48,2.72465,0.000246535
15,49,2.75993,0.000249694
15,50,2.79522,0.000252852
15,51,2.83051,0.000256011
15,52,2.86582,0.00025917
15,53,2.90113,0.000262329
15,54,2.93645,0.000265488
15,55,2.97178,0.000268647
15,56,3.00712,0.000271806
15,57,3.04246,0.000274965
15,58,3.07781,0.000278124
15,59,3.11317,0.000281283
15,60,3.14853,0.000284442
15,61,3.1839,0.000287601
15,62,3.21928,0.00029076
15,63,3.25466,0.000293919
15,64,3.29005,0.000297078
15,65,3.32545,0.000300237
15,66,3.36085,0.000303395
15,67,3.39625,0.000306554
15,68,3.43166,0.000309713
15,69,3.46707,0.000312872
15,70,3.50249,0.000316031
15,71,3.53792,0.00031919
15,72,3.57334,0.000322349
15,73,3.60878,0.000325508
15,74,3.64421,0.000328667
15,75,3.67965,0.000331826
15,76,3.7151,0.000334985
15,77,3.75055,0.000338144
15,78,3.786,0.000341303
15,79,3.82146,0.000344462
15,80,3.85692,0.000347621
15,81,3.89238,0.00035078
15,82,3.92785,0.000353938
15,83,3.96332,0.000357097
15,84,3.99879,0.000360256
15,85,4.03426,0.000363415
15,86,4.06974,0.000366574
15,87,4.10522,0.000369733
15,88,4.14071,0.000372892
15,89,4.1762,0.000376051
15,90,4.21169,0.00037921
15,91,4.24718,0.000382369
15,92,4.28268,0.000385528
15,93,4.31817,0.000388687
15,94,4.35367,0.000391846
15,95,4.38918,0.000395005
15,96,4.42468,0.000398164
15,97,4.46019,0.000401322
15,98,4.4957,0.000404481
15,99,4.53121,0.00040764
16,0,1.05414,9.59686e-05
16,1,1.08687,9.90751e-05
16,2,1.1197,0.000102182
16,3,1.15264,0.000105288
16,4,1.18567,0.000108395
16,5,1.21878,0.000111501
16,6,1.25197,0.000114607
16,7,1.28523,0.000117714
16,8,1.31855,0.00012082
16,9,1.35194,0.000123927
16,10,1.38538,0.000127033
16,11,1.41888,0.00013014
16,12,1.45243,0.000133246
16,13,1.48602,0.000136353
16,14,1.51965,0.000139459
16,15,1.55333,0.000142566
16,16,1.58704,0.000145672
16,17,1.62079,0.000148779
16,18,1.65457,0.000151885
16,19,1.68838,0.000154992
16,20,1.72222,0.000158098
16,21,1.75609,0.000161205
16,22,1.78998,0.000164311
16,23,1.8239,0.000167418
16,24,1.85784,0.000170524
16,25,1.8918,0.000173631
16,26,1.92579,0.000176737
16,27,1.95979,0.000179843
16,28,1.99381,0.00018295
16,29,2.02785,0.000186056
16,30,2.06191,0.000189163
16,31,2.09598,0.000192269
16,32,2.13007,0.000195376
16,33,2.16417,0.000198482
16,34,2.19828,0.000201589
16,35,2.23241,0.000204695
16,36,2.26656,0.000207802
16,37,2.30071,0.000210908
16,38,2.33487,0.000214015
16,39,2.36905,0.000217121
16,40,2.40324,0.000220228
16,41,2.43743,0.000223334
16,42,2.47164,0.000226441
16,43,2.50586,0.000229547
16,44,2.54008,0.000232654
16,45,2.57431,0.00023576
16,46,2.60856,0.000238867
16,47,2.64281,0.000241973
16,48,2.67706,0.000245079
16,49,2.71133,0.000248186
16,50,2.7456,0.000251292
16,51,2.77988,0.000254399
16,52,2.81416,0.000257505
16,53,2.84845,0.000260612
16,54,2.88275,0.000263718
16,55,2.91705,0.000266825
16,56,2.95136,0.000269931
16,57,2.98567,0.000273038
16,58,3.01999,0.000276144
16,59,3.05432,0.000279251
16,60,3.08865,0.000282357
16,61,3.12298,0.000285464
16,62,3.15732,0.00028857
16,63,3.19166,0.000291677
16,64,3.22601,0.000294783
16,65,3.26036,0.00029789
16,66,3.29472,0.000300996
16,67,3.32908,0.000304103
16,68,3.36344,0.000307209
16,69,3.39781,0.000310315
16,70,3.43218,0.000313422
16,71,3.46655,0.000316528
16,72,3.50093,0.000319635
16,73,3.53531,0.000322741
16,74,3.56969,0.000325848
16,75,3.60408,0.000328954
16,76,3.63847,0.000332061
16,77,3.67286,0.000335167
16,78,3.70726,0.000338274
16,79,3.74166,0.00034138
16,80,3.77606,0.000344487
16,81,3.81046,0.000347593
16,82,3.84487,0.0003507
16,83,3.87928,0.000353806
16,84,3.91369,0.000356913
16,85,3.9481,0.000360019
16,86,3.98252,0.000363126
16,87,4.01693,0.000366232
16,88,4.05135,0.000369339
16,89,4.08578,0.000372445
16,90,4.1202,0.000375551
16,91,4.15463,0.000378658
16,92,4.18906,0.000381764
16,93,4.22349,0.000384871
16,94,4.25792,0.000387977
16,95,4.29235,0.000391084
16,96,4.32679,0.00039419
16,97,4.36122,0.000397297
16,98,4.39566,0.000400403
16,99,4.4301,0.00040351
17,0,1.04832,9.68626e-05
17,1,1.08065,9.99246e-05
17,2,1.11306,0.000102987
17,3,1.14554,0.000106049
17,4,1.17808,0.000109111
17,5,1.21068,0.000112173
17,6,1.24333,0.000115235
17,7,1.27603,0.000118297
17,8,1.30878,0.000121359
17,9,1.34157,0.000124421
17,10,1.37441,0.000127483
17,11,1.40727,0.000130545
17,12,1.44018,0.000133606
17,13,1.47311,0.000136668
17,14,1.50608,0.00013973
17,15,1.53907,0.000142792
17,16,1.57209,0.000145854
17,17,1.60513,0.000148916
17,18,1.6382,0.000151978
17,19,1.67129,0.00015504
17,20,1.7044,0.000158102
17,21,1.73753,0.000161164
17,22,1.77068,0.000164226
17,23,1.80384,0.000167288
17,24,1.83702,0.00017035
17,25,1.87022,0.000173412
17,26,1.90343,0.000176474
17,27,1.93665,0.000179536
17,28,1.96989,0.000182598
17,29,2.00314,0.00018566
17,30,2.0364,0.000188722
17,31,2.06968,0.000191784
17,32,2.10296,0.000194846
17,33,2.13626,0.000197908
17,34,2.16956,0.00020097
17,35,2.20288,0.000204032
17,36,2.2362,0.000207094
17,37,2.26953,0.000210156
17,38,2.30287,0.000213218
17,39,2.33622,0.00021628
17,40,2.36957,0.000219342
17,41,2.40294,0.000222404
17,42,2.43631,0.000225466
17,43,2.46968,0.000228528
17,44,2.50307,0.00023159
17,45,2.53645,0.000234652
17,46,2.56985,0.000237714
17,47,2.60325,0.000240776
17,48,2.63665,0.000243838
17,49,2.67006,0.0002469
17,50,2.70348,0.000249962
17,51,2.7369,0.000253024
17,52,2.77033,0.000256086
17,53,2.80376,0.000259148
17,54,2.83719,0.00026221
17,55,2.87063,0.000265272
17,56,2.90407,0.000268334
17,57,2.93752,0.000271396
17,58,2.97097,0.000274458
17,59,3.00442,0.00027752
17,60,3.03788,0.000280582
17,61,3.07134,0.000283644
17,62,3.1048,0.000286706
17,63,3.13827,0.000289768
17,64,3.17174,0.00029283
17,65,3.20521,0.000295892
17,66,3.23869,0.000298954
17,67,3.27217,0.000302016
17,68,3.30565,0.000305078
17,69,3.33913,0.00030814
17,70,3.37262,0.000311202
17,71,3.40611,0.000314264
17,72,3.4396,0.000317326
17,73,3.4731,0.000320388
17,74,3.50659,0.00032345
17,75,3.54009,0.000326512
17,76,3.57359,0.000329574
17,77,3.6071,0.000332636
17,78,3.6406,0.000335698
17,79,3.67411,0.00033876
17,80,3.70762,0.000341822
17,81,3.74113,0.000344884
17,82,3.77464,0.000347946
17,83,3.80815,0.000351008
17,84,3.84167,0.00035407
17,85,3.87519,0.000357132
17,86,3.90871,0.000360194
17,87,3.94223,0.000363256
17,88,3.97575,0.000366318
17,89,4.00928,0.00036938
17,90,4.0428,0.000372442
17,91,4.07633,0.000375504
17,92,4.10986,0.000378566
17,93,4.14339,0.000381628
17,94,4.17692,0.00038469
